"id","category","trigger","condition","if_action","else_action","severity","source_doc"
"RS-0320","api","Agent calls POST /v1/services (create service)","Ratelimit-Remaining header < 5 (close to limit)","Pause API calls for this token; alert on-call if persists > 1m","Fall back to cached state; surface 'API unavailable' to dependent code","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0321","api","Agent calls POST /v1/services (create service)","Ratelimit-Reset header indicates reset time in future","Re-auth: rotate API key via dashboard; update secret store; retry","Halt all API activity for this token; require operator review","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0322","api","Agent calls POST /v1/services (create service)","API response status_code == 401 (auth failure)","Surface 'permission denied' to operator; suggest role change (Admin/Member)","Page on-call; do not retry 5xx blindly past 3 attempts","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0323","api","Agent calls POST /v1/services (create service)","API response status_code == 403 (forbidden)","Surface 'service not found' to operator; verify service id; halt workflow","Fall back to cached state; surface 'API unavailable' to dependent code","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0324","api","Agent calls POST /v1/services (create service)","API response status_code == 404 (not found)","Surface validation error (422) to operator with field details; halt workflow","Halt all API activity for this token; require operator review","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0325","api","Agent calls POST /v1/services (create service)","API response status_code == 422 (validation)","Retry with exponential backoff (3x); if still failing, escalate","Page on-call; do not retry 5xx blindly past 3 attempts","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0326","api","Agent calls POST /v1/services (create service)","API response status_code == 5xx (transient)","Verify HMAC against signing secret; on success, process event","Fall back to cached state; surface 'API unavailable' to dependent code","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0327","api","Agent calls POST /v1/services (create service)","webhook_signature_header validates against stored secret (HMAC)","Mark webhook delivery accepted; do not retry","Halt all API activity for this token; require operator review","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0328","api","Agent calls POST /v1/services (create service)","webhook_receiver_response_status in 2xx (accepted)","Mark webhook delivery as timeout; rely on Render's at-least-once retry","Page on-call; do not retry 5xx blindly past 3 attempts","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0329","api","Agent calls POST /v1/services (create service)","webhook_receiver_response_time_ms < 10000 (Render timeout)","Mark webhook delivery as failed; rely on Render's retry policy","Fall back to cached state; surface 'API unavailable' to dependent code","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0330","api","Agent calls POST /v1/services (create service)","webhook_receiver_idempotency_key present in payload (deduplication)","Deduplicate by event id; respond 200 quickly; process async","Halt all API activity for this token; require operator review","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0331","api","Agent calls POST /v1/services (create service)","API call is POST /v1/services (20/hour limit per token)","Bucket calls to <20/hour for POST /v1/services; queue excess","Page on-call; do not retry 5xx blindly past 3 attempts","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0332","api","Agent calls POST /v1/services (create service)","API call is PATCH /v1/services/{id} or /deploy (10/min/service)","Bucket calls to <10/minute/service for deploys + PATCH; queue excess","Fall back to cached state; surface 'API unavailable' to dependent code","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0333","api","Agent calls POST /v1/services (create service)","API call is GET /v1/services or other GET (400/min)","Bucket calls to <400/minute for GET; queue excess","Halt all API activity for this token; require operator review","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0334","api","Agent calls POST /v1/services (create service)","API call is GET /v1/logs (30/min)","Bucket calls to <30/minute for log endpoints; queue excess","Page on-call; do not retry 5xx blindly past 3 attempts","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0335","api","Agent calls POST /v1/services (create service)","API call is POST /v1/jobs (100/min)","Bucket calls to <100/minute for one-off jobs; queue excess","Fall back to cached state; surface 'API unavailable' to dependent code","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0336","api","Agent calls POST /v1/services (create service)","API call is POST /v1/customdomain (50/hour)","Bucket calls to <50/hour for custom domain ops; queue excess","Halt all API activity for this token; require operator review","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0337","api","Agent calls PATCH /v1/services/{id} (update service)","API response status_code == 200","Mark request 'rate_limited'; sleep until Ratelimit-Reset; retry with jitter","Halt all API activity for this token; require operator review","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0338","api","Agent calls PATCH /v1/services/{id} (update service)","API response status_code == 429 (rate limited)","Pause API calls for this token; alert on-call if persists > 1m","Page on-call; do not retry 5xx blindly past 3 attempts","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0339","api","Agent calls PATCH /v1/services/{id} (update service)","Ratelimit-Remaining header < 5 (close to limit)","Re-auth: rotate API key via dashboard; update secret store; retry","Fall back to cached state; surface 'API unavailable' to dependent code","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0340","api","Agent calls PATCH /v1/services/{id} (update service)","Ratelimit-Reset header indicates reset time in future","Surface 'permission denied' to operator; suggest role change (Admin/Member)","Halt all API activity for this token; require operator review","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0341","api","Agent calls PATCH /v1/services/{id} (update service)","API response status_code == 401 (auth failure)","Surface 'service not found' to operator; verify service id; halt workflow","Page on-call; do not retry 5xx blindly past 3 attempts","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0342","api","Agent calls PATCH /v1/services/{id} (update service)","API response status_code == 403 (forbidden)","Surface validation error (422) to operator with field details; halt workflow","Fall back to cached state; surface 'API unavailable' to dependent code","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0343","api","Agent calls PATCH /v1/services/{id} (update service)","API response status_code == 404 (not found)","Retry with exponential backoff (3x); if still failing, escalate","Halt all API activity for this token; require operator review","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0344","api","Agent calls PATCH /v1/services/{id} (update service)","API response status_code == 422 (validation)","Verify HMAC against signing secret; on success, process event","Page on-call; do not retry 5xx blindly past 3 attempts","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0345","api","Agent calls PATCH /v1/services/{id} (update service)","API response status_code == 5xx (transient)","Mark webhook delivery accepted; do not retry","Fall back to cached state; surface 'API unavailable' to dependent code","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0346","api","Agent calls PATCH /v1/services/{id} (update service)","webhook_signature_header validates against stored secret (HMAC)","Mark webhook delivery as timeout; rely on Render's at-least-once retry","Halt all API activity for this token; require operator review","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0347","api","Agent calls PATCH /v1/services/{id} (update service)","webhook_receiver_response_status in 2xx (accepted)","Mark webhook delivery as failed; rely on Render's retry policy","Page on-call; do not retry 5xx blindly past 3 attempts","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0348","api","Agent calls PATCH /v1/services/{id} (update service)","webhook_receiver_response_time_ms < 10000 (Render timeout)","Deduplicate by event id; respond 200 quickly; process async","Fall back to cached state; surface 'API unavailable' to dependent code","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0349","api","Agent calls PATCH /v1/services/{id} (update service)","webhook_receiver_idempotency_key present in payload (deduplication)","Bucket calls to <20/hour for POST /v1/services; queue excess","Halt all API activity for this token; require operator review","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0350","api","Agent calls PATCH /v1/services/{id} (update service)","API call is POST /v1/services (20/hour limit per token)","Bucket calls to <10/minute/service for deploys + PATCH; queue excess","Page on-call; do not retry 5xx blindly past 3 attempts","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0351","api","Agent calls PATCH /v1/services/{id} (update service)","API call is PATCH /v1/services/{id} or /deploy (10/min/service)","Bucket calls to <400/minute for GET; queue excess","Fall back to cached state; surface 'API unavailable' to dependent code","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0352","api","Agent calls PATCH /v1/services/{id} (update service)","API call is GET /v1/services or other GET (400/min)","Bucket calls to <30/minute for log endpoints; queue excess","Halt all API activity for this token; require operator review","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0353","api","Agent calls PATCH /v1/services/{id} (update service)","API call is GET /v1/logs (30/min)","Bucket calls to <100/minute for one-off jobs; queue excess","Page on-call; do not retry 5xx blindly past 3 attempts","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0354","api","Agent calls PATCH /v1/services/{id} (update service)","API call is POST /v1/jobs (100/min)","Bucket calls to <50/hour for custom domain ops; queue excess","Fall back to cached state; surface 'API unavailable' to dependent code","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0355","api","Agent calls PATCH /v1/services/{id} (update service)","API call is POST /v1/customdomain (50/hour)","Treat response as success; update local state cache","Halt all API activity for this token; require operator review","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0356","api","Agent calls POST /v1/services/{id}/deploys (trigger deploy)","API response status_code == 200","Pause API calls for this token; alert on-call if persists > 1m","Halt all API activity for this token; require operator review","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0357","api","Agent calls POST /v1/services/{id}/deploys (trigger deploy)","API response status_code == 429 (rate limited)","Re-auth: rotate API key via dashboard; update secret store; retry","Page on-call; do not retry 5xx blindly past 3 attempts","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0358","api","Agent calls POST /v1/services/{id}/deploys (trigger deploy)","Ratelimit-Remaining header < 5 (close to limit)","Surface 'permission denied' to operator; suggest role change (Admin/Member)","Fall back to cached state; surface 'API unavailable' to dependent code","medium","api-docs.render.com/reference/rate-limiting; render.com/docs/api"
"RS-0359","domain","Custom domain added to a web service","DNS A or CNAME record for custom domain resolves to Render","Mark custom domain 'verified'; trigger SSL provisioning; wait for active cert","Block traffic to new domain; require operator to confirm DNS","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0360","domain","Custom domain added to a web service","DNS records propagated globally (TTL elapsed)","Surface DNS config error to operator; provide exact CNAME / A record to add","Page on-call with full domain + cert state","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0361","domain","Custom domain added to a web service","Custom domain SSL certificate provisioned by Let's Encrypt","Wait for DNS propagation; poll DNS; re-check on TTL expiry","Block traffic to new domain; require operator to confirm DNS","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0362","domain","Custom domain added to a web service","Custom domain SSL certificate valid AND not expired","Mark SSL 'provisioning'; poll Render; alert if pending > 10 min","Page on-call with full domain + cert state","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0363","domain","Custom domain added to a web service","CAA record for domain does NOT exclude letsencrypt.org","Surface CAA record block to operator; ask to remove or add letsencrypt.org","Block traffic to new domain; require operator to confirm DNS","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0364","domain","Custom domain added to a web service","Custom domain is 1 subdomain deep (e.g. app.example.com)","Wait for auto-renewal retry; if cert near expiry, alert operator","Page on-call with full domain + cert state","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0365","domain","Custom domain added to a web service","Custom domain is 2+ subdomains deep (cookie/CSRF risk)","Force HTTPS redirect on Render side; reject HTTP at LB","Block traffic to new domain; require operator to confirm DNS","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0366","domain","Custom domain added to a web service","ALLOWED_HOSTS in app includes the custom domain","Move auth cookies to apex or 1-deep subdomain; update CORS; redeploy","Page on-call with full domain + cert state","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0367","domain","Custom domain added to a web service","HTTPS-only enforcement on the web service (Render default for custom domains)","Suggest subdomain (app.example.com); reject apex if multiple services","Block traffic to new domain; require operator to confirm DNS","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0368","domain","Custom domain CNAME missing","DNS A or CNAME record for custom domain resolves to Render","Surface DNS config error to operator; provide exact CNAME / A record to add","Block traffic to new domain; require operator to confirm DNS","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0369","domain","Custom domain CNAME missing","DNS records propagated globally (TTL elapsed)","Wait for DNS propagation; poll DNS; re-check on TTL expiry","Page on-call with full domain + cert state","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0370","domain","Custom domain CNAME missing","Custom domain SSL certificate provisioned by Let's Encrypt","Mark SSL 'provisioning'; poll Render; alert if pending > 10 min","Block traffic to new domain; require operator to confirm DNS","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0371","domain","Custom domain CNAME missing","Custom domain SSL certificate valid AND not expired","Surface CAA record block to operator; ask to remove or add letsencrypt.org","Page on-call with full domain + cert state","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0372","domain","Custom domain CNAME missing","CAA record for domain does NOT exclude letsencrypt.org","Wait for auto-renewal retry; if cert near expiry, alert operator","Block traffic to new domain; require operator to confirm DNS","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0373","domain","Custom domain CNAME missing","Custom domain is 1 subdomain deep (e.g. app.example.com)","Force HTTPS redirect on Render side; reject HTTP at LB","Page on-call with full domain + cert state","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0374","domain","Custom domain CNAME missing","Custom domain is 2+ subdomains deep (cookie/CSRF risk)","Move auth cookies to apex or 1-deep subdomain; update CORS; redeploy","Block traffic to new domain; require operator to confirm DNS","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0375","domain","Custom domain CNAME missing","ALLOWED_HOSTS in app includes the custom domain","Suggest subdomain (app.example.com); reject apex if multiple services","Page on-call with full domain + cert state","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0376","domain","Custom domain CNAME missing","HTTPS-only enforcement on the web service (Render default for custom domains)","Add custom domain to ALLOWED_HOSTS; redeploy","Block traffic to new domain; require operator to confirm DNS","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0377","domain","Custom domain A record points to wrong IP","DNS A or CNAME record for custom domain resolves to Render","Wait for DNS propagation; poll DNS; re-check on TTL expiry","Block traffic to new domain; require operator to confirm DNS","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0378","domain","Custom domain A record points to wrong IP","DNS records propagated globally (TTL elapsed)","Mark SSL 'provisioning'; poll Render; alert if pending > 10 min","Page on-call with full domain + cert state","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0379","domain","Custom domain A record points to wrong IP","Custom domain SSL certificate provisioned by Let's Encrypt","Surface CAA record block to operator; ask to remove or add letsencrypt.org","Block traffic to new domain; require operator to confirm DNS","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0380","domain","Custom domain A record points to wrong IP","Custom domain SSL certificate valid AND not expired","Wait for auto-renewal retry; if cert near expiry, alert operator","Page on-call with full domain + cert state","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0381","domain","Custom domain A record points to wrong IP","CAA record for domain does NOT exclude letsencrypt.org","Force HTTPS redirect on Render side; reject HTTP at LB","Block traffic to new domain; require operator to confirm DNS","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0382","domain","Custom domain A record points to wrong IP","Custom domain is 1 subdomain deep (e.g. app.example.com)","Move auth cookies to apex or 1-deep subdomain; update CORS; redeploy","Page on-call with full domain + cert state","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0383","domain","Custom domain A record points to wrong IP","Custom domain is 2+ subdomains deep (cookie/CSRF risk)","Suggest subdomain (app.example.com); reject apex if multiple services","Block traffic to new domain; require operator to confirm DNS","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0384","domain","Custom domain A record points to wrong IP","ALLOWED_HOSTS in app includes the custom domain","Add custom domain to ALLOWED_HOSTS; redeploy","Page on-call with full domain + cert state","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0385","domain","Custom domain A record points to wrong IP","HTTPS-only enforcement on the web service (Render default for custom domains)","Mark custom domain 'verified'; trigger SSL provisioning; wait for active cert","Block traffic to new domain; require operator to confirm DNS","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0386","domain","Custom domain SSL certificate provisioning pending (Let's Encrypt)","DNS A or CNAME record for custom domain resolves to Render","Mark SSL 'provisioning'; poll Render; alert if pending > 10 min","Block traffic to new domain; require operator to confirm DNS","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0387","domain","Custom domain SSL certificate provisioning pending (Let's Encrypt)","DNS records propagated globally (TTL elapsed)","Surface CAA record block to operator; ask to remove or add letsencrypt.org","Page on-call with full domain + cert state","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0388","domain","Custom domain SSL certificate provisioning pending (Let's Encrypt)","Custom domain SSL certificate provisioned by Let's Encrypt","Wait for auto-renewal retry; if cert near expiry, alert operator","Block traffic to new domain; require operator to confirm DNS","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0389","domain","Custom domain SSL certificate provisioning pending (Let's Encrypt)","Custom domain SSL certificate valid AND not expired","Force HTTPS redirect on Render side; reject HTTP at LB","Page on-call with full domain + cert state","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0390","domain","Custom domain SSL certificate provisioning pending (Let's Encrypt)","CAA record for domain does NOT exclude letsencrypt.org","Move auth cookies to apex or 1-deep subdomain; update CORS; redeploy","Block traffic to new domain; require operator to confirm DNS","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0391","domain","Custom domain SSL certificate provisioning pending (Let's Encrypt)","Custom domain is 1 subdomain deep (e.g. app.example.com)","Suggest subdomain (app.example.com); reject apex if multiple services","Page on-call with full domain + cert state","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0392","domain","Custom domain SSL certificate provisioning pending (Let's Encrypt)","Custom domain is 2+ subdomains deep (cookie/CSRF risk)","Add custom domain to ALLOWED_HOSTS; redeploy","Block traffic to new domain; require operator to confirm DNS","medium","render.com/docs/custom-domains (letsencrypt + DNS verification)"
"RS-0393","data","Service connects to Render Postgres with sslmode=disable","Postgres connection uses sslmode=require (Render requires it)","Treat connection as healthy; pool it","Block writes; serve read-only; alert operator","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0394","data","Service connects to Render Postgres with sslmode=disable","Postgres connection uses internal URL (private network)","Force sslmode=require on connection string; restart app","Page on-call; do not auto-failover; require operator sign-off","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0395","data","Service connects to Render Postgres with sslmode=disable","Postgres connection uses external URL (slower, public)","Switch connection to internal URL; restart app","Block new connections; drain existing; alert operator","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0396","data","Service connects to Render Postgres with sslmode=disable","Postgres connection_count < plan_limit (free = 25)","Block new connections; surface 'connection limit hit' to operator; suggest pooling","Block writes; serve read-only; alert operator","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0397","data","Service connects to Render Postgres with sslmode=disable","Postgres query_duration_ms < threshold","Mark query 'slow'; capture plan; add index; redeploy","Page on-call; do not auto-failover; require operator sign-off","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0398","data","Service connects to Render Postgres with sslmode=disable","Postgres HA failover in progress (HA plan)","Wait for failover; re-establish connection (PgBouncer recommended)","Block new connections; drain existing; alert operator","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0399","data","Service connects to Render Postgres with sslmode=disable","Postgres backup window active (reads slow)","Mark DB 'read-only temporarily'; surface to operator; reduce read load","Block writes; serve read-only; alert operator","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0400","data","Service connects to Render Postgres with sslmode=disable","Postgres credential rotation complete AND service has new env var","Use new credential; redeploy dependent services","Page on-call; do not auto-failover; require operator sign-off","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0401","data","Service connects to Render Postgres with sslmode=disable","Postgres instance exists (not deleted)","Surface 'DB instance missing' to operator; halt service until restored","Block new connections; drain existing; alert operator","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0402","data","Service connects to Render Postgres with sslmode=disable","Migration script is idempotent (uses IF EXISTS / IF NOT EXISTS)","Re-run migration (idempotent); continue deploy","Block writes; serve read-only; alert operator","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0403","data","Service connects to Render Postgres with sslmode=disable","Migration script does NOT contain 'DROP TABLE' or 'TRUNCATE'","Halt deploy; surface 'destructive migration' warning; require manual approval","Page on-call; do not auto-failover; require operator sign-off","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0404","data","Service connects to Render Postgres with sslmode=disable","Migration script compatibility with app at HEAD (schema matches)","Reconcile: deploy app at HEAD that matches schema, OR roll back app","Block new connections; drain existing; alert operator","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0405","data","Service connects to Render Postgres with sslmode=disable","Key Value connection uses internal URL","Switch connection to internal URL; restart app","Block writes; serve read-only; alert operator","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0406","data","Service connects to Render Postgres with sslmode=disable","Key Value connection_count < 10 (free tier limit)","Block new connections; surface 'connection limit hit' to operator","Page on-call; do not auto-failover; require operator sign-off","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0407","data","Service connects to Render Postgres with sslmode=disable","Key Value idle > 15 min on free tier (sleeps)","Ping service to keep awake; or upgrade off free tier","Block new connections; drain existing; alert operator","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0408","data","Service connects to Render Postgres with sslmode=disable","SQL prepared statement reuse across connections (cursor leak risk)","Disable prepared statement caching; add explicit DEALLOCATE; redeploy","Block writes; serve read-only; alert operator","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0409","data","Service connects to Render Postgres with sslmode=disable","Open transaction age > vacuum_defer_age (bloat risk)","Add transaction timeout; close transactions explicitly; redeploy","Page on-call; do not auto-failover; require operator sign-off","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0410","data","Service connects to Render Postgres with sslmode=disable","Query plan uses index (not seq scan)","Add index on column; analyze; redeploy","Block new connections; drain existing; alert operator","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0411","data","Service connects to Render Postgres via external URL (slow) instead of internal","Postgres connection uses sslmode=require (Render requires it)","Force sslmode=require on connection string; restart app","Block writes; serve read-only; alert operator","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0412","data","Service connects to Render Postgres via external URL (slow) instead of internal","Postgres connection uses internal URL (private network)","Switch connection to internal URL; restart app","Page on-call; do not auto-failover; require operator sign-off","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0413","data","Service connects to Render Postgres via external URL (slow) instead of internal","Postgres connection uses external URL (slower, public)","Block new connections; surface 'connection limit hit' to operator; suggest pooling","Block new connections; drain existing; alert operator","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0414","data","Service connects to Render Postgres via external URL (slow) instead of internal","Postgres connection_count < plan_limit (free = 25)","Mark query 'slow'; capture plan; add index; redeploy","Block writes; serve read-only; alert operator","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0415","data","Service connects to Render Postgres via external URL (slow) instead of internal","Postgres query_duration_ms < threshold","Wait for failover; re-establish connection (PgBouncer recommended)","Page on-call; do not auto-failover; require operator sign-off","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0416","data","Service connects to Render Postgres via external URL (slow) instead of internal","Postgres HA failover in progress (HA plan)","Mark DB 'read-only temporarily'; surface to operator; reduce read load","Block new connections; drain existing; alert operator","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0417","data","Service connects to Render Postgres via external URL (slow) instead of internal","Postgres backup window active (reads slow)","Use new credential; redeploy dependent services","Block writes; serve read-only; alert operator","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0418","data","Service connects to Render Postgres via external URL (slow) instead of internal","Postgres credential rotation complete AND service has new env var","Surface 'DB instance missing' to operator; halt service until restored","Page on-call; do not auto-failover; require operator sign-off","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0419","data","Service connects to Render Postgres via external URL (slow) instead of internal","Postgres instance exists (not deleted)","Re-run migration (idempotent); continue deploy","Block new connections; drain existing; alert operator","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0420","data","Service connects to Render Postgres via external URL (slow) instead of internal","Migration script is idempotent (uses IF EXISTS / IF NOT EXISTS)","Halt deploy; surface 'destructive migration' warning; require manual approval","Block writes; serve read-only; alert operator","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0421","data","Service connects to Render Postgres via external URL (slow) instead of internal","Migration script does NOT contain 'DROP TABLE' or 'TRUNCATE'","Reconcile: deploy app at HEAD that matches schema, OR roll back app","Page on-call; do not auto-failover; require operator sign-off","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0422","data","Service connects to Render Postgres via external URL (slow) instead of internal","Migration script compatibility with app at HEAD (schema matches)","Switch connection to internal URL; restart app","Block new connections; drain existing; alert operator","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0423","data","Service connects to Render Postgres via external URL (slow) instead of internal","Key Value connection uses internal URL","Block new connections; surface 'connection limit hit' to operator","Block writes; serve read-only; alert operator","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0424","data","Service connects to Render Postgres via external URL (slow) instead of internal","Key Value connection_count < 10 (free tier limit)","Ping service to keep awake; or upgrade off free tier","Page on-call; do not auto-failover; require operator sign-off","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0425","data","Service connects to Render Postgres via external URL (slow) instead of internal","Key Value idle > 15 min on free tier (sleeps)","Disable prepared statement caching; add explicit DEALLOCATE; redeploy","Block new connections; drain existing; alert operator","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0426","data","Service connects to Render Postgres via external URL (slow) instead of internal","SQL prepared statement reuse across connections (cursor leak risk)","Add transaction timeout; close transactions explicitly; redeploy","Block writes; serve read-only; alert operator","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0427","data","Service connects to Render Postgres via external URL (slow) instead of internal","Open transaction age > vacuum_defer_age (bloat risk)","Add index on column; analyze; redeploy","Page on-call; do not auto-failover; require operator sign-off","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0428","data","Service connects to Render Postgres via external URL (slow) instead of internal","Query plan uses index (not seq scan)","Treat connection as healthy; pool it","Block new connections; drain existing; alert operator","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
"RS-0429","data","Render Postgres free-tier connection limit hit (~25 connections)","Postgres connection uses sslmode=require (Render requires it)","Switch connection to internal URL; restart app","Block writes; serve read-only; alert operator","high","render.com/docs/databases; render.com/docs/key-value; render.com/docs/private-network"
