"id","category","trigger","condition","if_action","else_action","severity","source_doc"
"CO-0371","logs","Tool execution log is fetched via API","log includes upstream status code and message","Use tool memory to persist context across sessions (per user)","Page on-call if log retention is missing (compliance gap)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs (observability)"
"CO-0372","logs","Tool execution log is fetched via API","log includes request_id (for support)","Clear tool memory when context should reset","Do not log full tool output if PII (redact first)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs (observability)"
"CO-0373","logs","Tool execution log is fetched via API","tool memory persists across sessions for the same user","Enable audit log streaming to SIEM for compliance","Page on-call if log retention is missing (compliance gap)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs (observability)"
"CO-0374","logs","Tool execution log is fetched via API","tool memory is cleared / reset for the user","Redact PII in tool input/output at the log layer (defense in depth)","Do not log full tool output if PII (redact first)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs (observability)"
"CO-0375","logs","Tool execution log is fetched via API","audit log is enabled at workspace level (per docs)","Log log_id + request_id for support triage","Page on-call if log retention is missing (compliance gap)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs (observability)"
"CO-0376","logs","Tool execution log is fetched via API","audit log is streamed to SIEM (per workspace config)","Fetch full log via API within retention window","Do not log full tool output if PII (redact first)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs (observability)"
"CO-0377","logs","Tool execution log is fetched via API","log redaction is enabled for PII (tool input/output scrubbed)","Surface 'log expired' to operator (retention policy)","Page on-call if log retention is missing (compliance gap)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs (observability)"
"CO-0378","logs","Tool execution log is missing (TTL expired)","tool execution returns a log_id (trace through dashboard)","Surface 'log expired' to operator (retention policy)","Page on-call if log retention is missing (compliance gap)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs (observability)"
"CO-0379","logs","Tool execution log is missing (TTL expired)","tool execution log is fetched via API (within retention)","Inspect retry attempts in log; tune maxRetries","Do not log full tool output if PII (redact first)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs (observability)"
"CO-0380","logs","Tool execution log is missing (TTL expired)","tool execution log is missing (retention expired)","Inspect upstream status + message in log; surface to agent","Page on-call if log retention is missing (compliance gap)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs (observability)"
"CO-0381","logs","Tool execution log is missing (TTL expired)","log includes retry attempts (maxRetries count)","Use tool memory to persist context across sessions (per user)","Do not log full tool output if PII (redact first)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs (observability)"
"CO-0382","logs","Tool execution log is missing (TTL expired)","log includes upstream status code and message","Clear tool memory when context should reset","Page on-call if log retention is missing (compliance gap)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs (observability)"
"CO-0383","logs","Tool execution log is missing (TTL expired)","log includes request_id (for support)","Enable audit log streaming to SIEM for compliance","Do not log full tool output if PII (redact first)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs (observability)"
"CO-0384","logs","Tool execution log is missing (TTL expired)","tool memory persists across sessions for the same user","Redact PII in tool input/output at the log layer (defense in depth)","Page on-call if log retention is missing (compliance gap)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs (observability)"
"CO-0385","billing","Free plan rate limit hit (per docs, varies)","free plan rate limit hit (per docs, plan-specific)","Switch to a higher-tier plan (dev / enterprise)","Page on-call; require plan upgrade before resuming","medium","docs.composio.dev/reference/errors (rate limit section); docs.composio.dev/docs (plan limits)"
"CO-0386","billing","Free plan rate limit hit (per docs, varies)","developer plan rate limit hit (typically 5000 req/h)","Purchase add-on for rate limit increase","Do not bypass rate limits by switching org keys (will get caught)","medium","docs.composio.dev/reference/errors (rate limit section); docs.composio.dev/docs (plan limits)"
"CO-0387","billing","Free plan rate limit hit (per docs, varies)","enterprise plan rate limit hit (custom, higher)","Bucket API calls under plan quota (queue excess)","Page on-call; require plan upgrade before resuming","medium","docs.composio.dev/reference/errors (rate limit section); docs.composio.dev/docs (plan limits)"
"CO-0388","billing","Free plan rate limit hit (per docs, varies)","project-level rate limit hit (custom per project)","Use x-org-api-key for org-level quota (vs x-api-key for project)","Do not bypass rate limits by switching org keys (will get caught)","medium","docs.composio.dev/reference/errors (rate limit section); docs.composio.dev/docs (plan limits)"
"CO-0389","billing","Free plan rate limit hit (per docs, varies)","org-level rate limit hit (shared across all projects)","Resume after subscription is reactivated","Page on-call; require plan upgrade before resuming","medium","docs.composio.dev/reference/errors (rate limit section); docs.composio.dev/docs (plan limits)"
"CO-0390","billing","Free plan rate limit hit (per docs, varies)","subscription lapsed (API returns 402 Payment Required or 403)","Honor X-RateLimit-* headers (quota proximity warning)","Do not bypass rate limits by switching org keys (will get caught)","medium","docs.composio.dev/reference/errors (rate limit section); docs.composio.dev/docs (plan limits)"
"CO-0391","billing","Free plan rate limit hit (per docs, varies)","subscription is active (requests within quota)","Backoff webhook delivery if quota exceeded (or drop non-critical)","Page on-call; require plan upgrade before resuming","medium","docs.composio.dev/reference/errors (rate limit section); docs.composio.dev/docs (plan limits)"
"CO-0392","billing","Free plan rate limit hit (per docs, varies)","add-on purchased (rate limit increases immediately)","Switch to a higher-tier plan (dev / enterprise)","Do not bypass rate limits by switching org keys (will get caught)","medium","docs.composio.dev/reference/errors (rate limit section); docs.composio.dev/docs (plan limits)"
"CO-0393","billing","Free plan rate limit hit (per docs, varies)","quota warning: rate limit headers indicate proximity to limit","Purchase add-on for rate limit increase","Page on-call; require plan upgrade before resuming","medium","docs.composio.dev/reference/errors (rate limit section); docs.composio.dev/docs (plan limits)"
"CO-0394","billing","Free plan rate limit hit (per docs, varies)","webhook delivery quota exceeded (delivery backoff or drop)","Bucket API calls under plan quota (queue excess)","Do not bypass rate limits by switching org keys (will get caught)","medium","docs.composio.dev/reference/errors (rate limit section); docs.composio.dev/docs (plan limits)"
"CO-0395","billing","Free plan rate limit hit (per docs, varies)","agent uses x-org-api-key (different quota than x-api-key)","Use x-org-api-key for org-level quota (vs x-api-key for project)","Page on-call; require plan upgrade before resuming","medium","docs.composio.dev/reference/errors (rate limit section); docs.composio.dev/docs (plan limits)"
"CO-0396","billing","Developer plan rate limit hit (5000 req/h typical)","free plan rate limit hit (per docs, plan-specific)","Purchase add-on for rate limit increase","Page on-call; require plan upgrade before resuming","medium","docs.composio.dev/reference/errors (rate limit section); docs.composio.dev/docs (plan limits)"
"CO-0397","billing","Developer plan rate limit hit (5000 req/h typical)","developer plan rate limit hit (typically 5000 req/h)","Bucket API calls under plan quota (queue excess)","Do not bypass rate limits by switching org keys (will get caught)","medium","docs.composio.dev/reference/errors (rate limit section); docs.composio.dev/docs (plan limits)"
"CO-0398","billing","Developer plan rate limit hit (5000 req/h typical)","enterprise plan rate limit hit (custom, higher)","Use x-org-api-key for org-level quota (vs x-api-key for project)","Page on-call; require plan upgrade before resuming","medium","docs.composio.dev/reference/errors (rate limit section); docs.composio.dev/docs (plan limits)"
"CO-0399","billing","Developer plan rate limit hit (5000 req/h typical)","project-level rate limit hit (custom per project)","Resume after subscription is reactivated","Do not bypass rate limits by switching org keys (will get caught)","medium","docs.composio.dev/reference/errors (rate limit section); docs.composio.dev/docs (plan limits)"
"CO-0400","billing","Developer plan rate limit hit (5000 req/h typical)","org-level rate limit hit (shared across all projects)","Honor X-RateLimit-* headers (quota proximity warning)","Page on-call; require plan upgrade before resuming","medium","docs.composio.dev/reference/errors (rate limit section); docs.composio.dev/docs (plan limits)"
"CO-0401","billing","Developer plan rate limit hit (5000 req/h typical)","subscription lapsed (API returns 402 Payment Required or 403)","Backoff webhook delivery if quota exceeded (or drop non-critical)","Do not bypass rate limits by switching org keys (will get caught)","medium","docs.composio.dev/reference/errors (rate limit section); docs.composio.dev/docs (plan limits)"
"CO-0402","billing","Developer plan rate limit hit (5000 req/h typical)","subscription is active (requests within quota)","Switch to a higher-tier plan (dev / enterprise)","Page on-call; require plan upgrade before resuming","medium","docs.composio.dev/reference/errors (rate limit section); docs.composio.dev/docs (plan limits)"
"CO-0403","billing","Developer plan rate limit hit (5000 req/h typical)","add-on purchased (rate limit increases immediately)","Purchase add-on for rate limit increase","Do not bypass rate limits by switching org keys (will get caught)","medium","docs.composio.dev/reference/errors (rate limit section); docs.composio.dev/docs (plan limits)"
"CO-0404","billing","Developer plan rate limit hit (5000 req/h typical)","quota warning: rate limit headers indicate proximity to limit","Bucket API calls under plan quota (queue excess)","Page on-call; require plan upgrade before resuming","medium","docs.composio.dev/reference/errors (rate limit section); docs.composio.dev/docs (plan limits)"
"CO-0405","billing","Developer plan rate limit hit (5000 req/h typical)","webhook delivery quota exceeded (delivery backoff or drop)","Use x-org-api-key for org-level quota (vs x-api-key for project)","Do not bypass rate limits by switching org keys (will get caught)","medium","docs.composio.dev/reference/errors (rate limit section); docs.composio.dev/docs (plan limits)"
"CO-0406","billing","Developer plan rate limit hit (5000 req/h typical)","agent uses x-org-api-key (different quota than x-api-key)","Resume after subscription is reactivated","Page on-call; require plan upgrade before resuming","medium","docs.composio.dev/reference/errors (rate limit section); docs.composio.dev/docs (plan limits)"
"CO-0407","billing","Enterprise plan rate limit hit (custom)","free plan rate limit hit (per docs, plan-specific)","Bucket API calls under plan quota (queue excess)","Page on-call; require plan upgrade before resuming","medium","docs.composio.dev/reference/errors (rate limit section); docs.composio.dev/docs (plan limits)"
"CO-0408","billing","Enterprise plan rate limit hit (custom)","developer plan rate limit hit (typically 5000 req/h)","Use x-org-api-key for org-level quota (vs x-api-key for project)","Do not bypass rate limits by switching org keys (will get caught)","medium","docs.composio.dev/reference/errors (rate limit section); docs.composio.dev/docs (plan limits)"
"CO-0409","billing","Enterprise plan rate limit hit (custom)","enterprise plan rate limit hit (custom, higher)","Resume after subscription is reactivated","Page on-call; require plan upgrade before resuming","medium","docs.composio.dev/reference/errors (rate limit section); docs.composio.dev/docs (plan limits)"
"CO-0410","billing","Enterprise plan rate limit hit (custom)","project-level rate limit hit (custom per project)","Honor X-RateLimit-* headers (quota proximity warning)","Do not bypass rate limits by switching org keys (will get caught)","medium","docs.composio.dev/reference/errors (rate limit section); docs.composio.dev/docs (plan limits)"
"CO-0411","billing","Enterprise plan rate limit hit (custom)","org-level rate limit hit (shared across all projects)","Backoff webhook delivery if quota exceeded (or drop non-critical)","Page on-call; require plan upgrade before resuming","medium","docs.composio.dev/reference/errors (rate limit section); docs.composio.dev/docs (plan limits)"
"CO-0412","billing","Enterprise plan rate limit hit (custom)","subscription lapsed (API returns 402 Payment Required or 403)","Switch to a higher-tier plan (dev / enterprise)","Do not bypass rate limits by switching org keys (will get caught)","medium","docs.composio.dev/reference/errors (rate limit section); docs.composio.dev/docs (plan limits)"
"CO-0413","billing","Enterprise plan rate limit hit (custom)","subscription is active (requests within quota)","Purchase add-on for rate limit increase","Page on-call; require plan upgrade before resuming","medium","docs.composio.dev/reference/errors (rate limit section); docs.composio.dev/docs (plan limits)"
"CO-0414","changelog","POST /connected_accounts returns 400 (use /link instead - cutover Jul 3 2026)","POST /connected_accounts called for OAUTH2 / DCR_OAUTH (deprecated - cutover Jul 3 2026)","Migrate from POST /connected_accounts to /link for OAUTH2 / DCR_OAUTH (Jul 3 2026)","Block calls to deprecated endpoints after cutover; migrate first","medium","docs.composio.dev/reference/changelog"
"CO-0415","changelog","POST /connected_accounts returns 400 (use /link instead - cutover Jul 3 2026)","POST /connected_accounts called for API_KEY (still works)","Set maxRetries=0 for non-idempotent writes (per changelog)","Page on-call; do not roll back maxRetries=2 default (regressions)","medium","docs.composio.dev/reference/changelog"
"CO-0416","changelog","POST /connected_accounts returns 400 (use /link instead - cutover Jul 3 2026)","POST /connected_accounts/link used (correct new endpoint)","Configure timeout per-request (default changed)","Pin SDK version in package.json to avoid surprise behavior changes","medium","docs.composio.dev/reference/changelog"
"CO-0417","changelog","POST /connected_accounts returns 400 (use /link instead - cutover Jul 3 2026)","SDK default maxRetries changed (regression risk for non-idempotent writes)","Parse new data.status_code / data.message fields in tool response","Block calls to deprecated endpoints after cutover; migrate first","medium","docs.composio.dev/reference/changelog"
"CO-0418","changelog","POST /connected_accounts returns 400 (use /link instead - cutover Jul 3 2026)","SDK default timeout changed (1 min -> custom, may need re-config)","Fall back to error.message if data.status_code is missing (legacy)","Page on-call; do not roll back maxRetries=2 default (regressions)","medium","docs.composio.dev/reference/changelog"
"CO-0419","changelog","POST /connected_accounts returns 400 (use /link instead - cutover Jul 3 2026)","tool response now includes data.status_code / data.message (new schema)","Use presigned URL within 1h TTL (default per changelog)","Pin SDK version in package.json to avoid surprise behavior changes","medium","docs.composio.dev/reference/changelog"
"CO-0420","changelog","POST /connected_accounts returns 400 (use /link instead - cutover Jul 3 2026)","tool response missing data.status_code (older contract - parse error.message only)","Re-init connection if Initializing > 10 min (auto-expire per changelog)","Block calls to deprecated endpoints after cutover; migrate first","medium","docs.composio.dev/reference/changelog"
"CO-0421","changelog","POST /connected_accounts returns 400 (use /link instead - cutover Jul 3 2026)","presigned file URL TTL = 1h (was unset, now default per changelog)","Use bounded timeouts on file transfers (per changelog)","Page on-call; do not roll back maxRetries=2 default (regressions)","medium","docs.composio.dev/reference/changelog"
"CO-0422","changelog","POST /connected_accounts returns 400 (use /link instead - cutover Jul 3 2026)","Initializing/Initiated connections auto-expire after 10 min (changelog)","Migrate from POST /connected_accounts to /link for OAUTH2 / DCR_OAUTH (Jul 3 2026)","Pin SDK version in package.json to avoid surprise behavior changes","medium","docs.composio.dev/reference/changelog"
"CO-0423","changelog","POST /connected_accounts returns 400 (use /link instead - cutover Jul 3 2026)","non-idempotent writes no longer auto-retried (changelog - was 2x default)","Set maxRetries=0 for non-idempotent writes (per changelog)","Block calls to deprecated endpoints after cutover; migrate first","medium","docs.composio.dev/reference/changelog"
"CO-0424","changelog","POST /connected_accounts returns 400 (use /link instead - cutover Jul 3 2026)","bounded timeouts on file transfers and S3 presigned (changelog)","Configure timeout per-request (default changed)","Page on-call; do not roll back maxRetries=2 default (regressions)","medium","docs.composio.dev/reference/changelog"
"CO-0425","changelog","SDK default maxRetries changed (regression risk)","POST /connected_accounts called for OAUTH2 / DCR_OAUTH (deprecated - cutover Jul 3 2026)","Set maxRetries=0 for non-idempotent writes (per changelog)","Block calls to deprecated endpoints after cutover; migrate first","medium","docs.composio.dev/reference/changelog"
"CO-0426","changelog","SDK default maxRetries changed (regression risk)","POST /connected_accounts called for API_KEY (still works)","Configure timeout per-request (default changed)","Page on-call; do not roll back maxRetries=2 default (regressions)","medium","docs.composio.dev/reference/changelog"
"CO-0427","changelog","SDK default maxRetries changed (regression risk)","POST /connected_accounts/link used (correct new endpoint)","Parse new data.status_code / data.message fields in tool response","Pin SDK version in package.json to avoid surprise behavior changes","medium","docs.composio.dev/reference/changelog"
"CO-0428","changelog","SDK default maxRetries changed (regression risk)","SDK default maxRetries changed (regression risk for non-idempotent writes)","Fall back to error.message if data.status_code is missing (legacy)","Block calls to deprecated endpoints after cutover; migrate first","medium","docs.composio.dev/reference/changelog"
"CO-0429","changelog","SDK default maxRetries changed (regression risk)","SDK default timeout changed (1 min -> custom, may need re-config)","Use presigned URL within 1h TTL (default per changelog)","Page on-call; do not roll back maxRetries=2 default (regressions)","medium","docs.composio.dev/reference/changelog"
"CO-0430","changelog","SDK default maxRetries changed (regression risk)","tool response now includes data.status_code / data.message (new schema)","Re-init connection if Initializing > 10 min (auto-expire per changelog)","Pin SDK version in package.json to avoid surprise behavior changes","medium","docs.composio.dev/reference/changelog"
"CO-0431","changelog","SDK default maxRetries changed (regression risk)","tool response missing data.status_code (older contract - parse error.message only)","Use bounded timeouts on file transfers (per changelog)","Block calls to deprecated endpoints after cutover; migrate first","medium","docs.composio.dev/reference/changelog"
"CO-0432","changelog","SDK default maxRetries changed (regression risk)","presigned file URL TTL = 1h (was unset, now default per changelog)","Migrate from POST /connected_accounts to /link for OAUTH2 / DCR_OAUTH (Jul 3 2026)","Page on-call; do not roll back maxRetries=2 default (regressions)","medium","docs.composio.dev/reference/changelog"
"CO-0433","changelog","SDK default maxRetries changed (regression risk)","Initializing/Initiated connections auto-expire after 10 min (changelog)","Set maxRetries=0 for non-idempotent writes (per changelog)","Pin SDK version in package.json to avoid surprise behavior changes","medium","docs.composio.dev/reference/changelog"
"CO-0434","changelog","SDK default maxRetries changed (regression risk)","non-idempotent writes no longer auto-retried (changelog - was 2x default)","Configure timeout per-request (default changed)","Block calls to deprecated endpoints after cutover; migrate first","medium","docs.composio.dev/reference/changelog"
"CO-0435","changelog","SDK default maxRetries changed (regression risk)","bounded timeouts on file transfers and S3 presigned (changelog)","Parse new data.status_code / data.message fields in tool response","Page on-call; do not roll back maxRetries=2 default (regressions)","medium","docs.composio.dev/reference/changelog"
"CO-0436","changelog","Default timeout changed (1 min → custom)","POST /connected_accounts called for OAUTH2 / DCR_OAUTH (deprecated - cutover Jul 3 2026)","Configure timeout per-request (default changed)","Block calls to deprecated endpoints after cutover; migrate first","medium","docs.composio.dev/reference/changelog"
"CO-0437","changelog","Default timeout changed (1 min → custom)","POST /connected_accounts called for API_KEY (still works)","Parse new data.status_code / data.message fields in tool response","Page on-call; do not roll back maxRetries=2 default (regressions)","medium","docs.composio.dev/reference/changelog"
"CO-0438","changelog","Default timeout changed (1 min → custom)","POST /connected_accounts/link used (correct new endpoint)","Fall back to error.message if data.status_code is missing (legacy)","Pin SDK version in package.json to avoid surprise behavior changes","medium","docs.composio.dev/reference/changelog"
"CO-0439","changelog","Default timeout changed (1 min → custom)","SDK default maxRetries changed (regression risk for non-idempotent writes)","Use presigned URL within 1h TTL (default per changelog)","Block calls to deprecated endpoints after cutover; migrate first","medium","docs.composio.dev/reference/changelog"
"CO-0440","changelog","Default timeout changed (1 min → custom)","SDK default timeout changed (1 min -> custom, may need re-config)","Re-init connection if Initializing > 10 min (auto-expire per changelog)","Page on-call; do not roll back maxRetries=2 default (regressions)","medium","docs.composio.dev/reference/changelog"
"CO-0441","changelog","Default timeout changed (1 min → custom)","tool response now includes data.status_code / data.message (new schema)","Use bounded timeouts on file transfers (per changelog)","Pin SDK version in package.json to avoid surprise behavior changes","medium","docs.composio.dev/reference/changelog"
"CO-0442","changelog","Default timeout changed (1 min → custom)","tool response missing data.status_code (older contract - parse error.message only)","Migrate from POST /connected_accounts to /link for OAUTH2 / DCR_OAUTH (Jul 3 2026)","Block calls to deprecated endpoints after cutover; migrate first","medium","docs.composio.dev/reference/changelog"
"CO-0443","agent","Agent LLM hallucinates a non-existent tool slug (e.g. SLACK_PING_PONG)","agent LLM hallucinated a tool slug (e.g. SLACK_PING_PONG) - 404","Provide tool list (filtered, <= 20) and let agent pick","Block cross-tenant userID at the gate (security)","high","docs.composio.dev/content/the-guide-to-mcp-i-never-had; docs.composio.dev/docs/how-composio-works; composio.dev/content/per-user-oauth-for-ai-agents"
"CO-0444","agent","Agent LLM hallucinates a non-existent tool slug (e.g. SLACK_PING_PONG)","agent LLM produced invalid JSON for arguments - parse fails","Provide examples of tool calls in agent prompt","Do not retry non-idempotent tools after timeout (duplicate side effects)","high","docs.composio.dev/content/the-guide-to-mcp-i-never-had; docs.composio.dev/docs/how-composio-works; composio.dev/content/per-user-oauth-for-ai-agents"
"CO-0445","agent","Agent LLM hallucinates a non-existent tool slug (e.g. SLACK_PING_PONG)","agent LLM produced JSON but wrong shape (schema mismatch) - 422","Validate JSON before passing to tools.execute()","Page on-call; do not allow agent to make > N tool calls in one turn (runaway)","high","docs.composio.dev/content/the-guide-to-mcp-i-never-had; docs.composio.dev/docs/how-composio-works; composio.dev/content/per-user-oauth-for-ai-agents"
"CO-0446","agent","Agent LLM hallucinates a non-existent tool slug (e.g. SLACK_PING_PONG)","agent LLM omitted a required field (422)","Use session.tools() to get the schema, then validate against it","Refuse to interpret tool error as success (must treat as failure)","high","docs.composio.dev/content/the-guide-to-mcp-i-never-had; docs.composio.dev/docs/how-composio-works; composio.dev/content/per-user-oauth-for-ai-agents"
"CO-0447","agent","Agent LLM hallucinates a non-existent tool slug (e.g. SLACK_PING_PONG)","agent LLM context window exceeded mid-conversation","Truncate conversation if context window is at risk (use summary)","Block cross-tenant userID at the gate (security)","high","docs.composio.dev/content/the-guide-to-mcp-i-never-had; docs.composio.dev/docs/how-composio-works; composio.dev/content/per-user-oauth-for-ai-agents"
"CO-0448","agent","Agent LLM hallucinates a non-existent tool slug (e.g. SLACK_PING_PONG)","agent LLM streamed partial tool call (parse + validate needed)","Buffer partial tool calls; only call execute() on complete JSON","Do not retry non-idempotent tools after timeout (duplicate side effects)","high","docs.composio.dev/content/the-guide-to-mcp-i-never-had; docs.composio.dev/docs/how-composio-works; composio.dev/content/per-user-oauth-for-ai-agents"
"CO-0449","agent","Agent LLM hallucinates a non-existent tool slug (e.g. SLACK_PING_PONG)","agent LLM loop iterates without progress (infinite loop risk)","Track tool call count / step count; halt on runaway loop","Page on-call; do not allow agent to make > N tool calls in one turn (runaway)","high","docs.composio.dev/content/the-guide-to-mcp-i-never-had; docs.composio.dev/docs/how-composio-works; composio.dev/content/per-user-oauth-for-ai-agents"
"CO-0450","agent","Agent LLM hallucinates a non-existent tool slug (e.g. SLACK_PING_PONG)","agent invoked tool with PII in args (need log redaction)","Redact PII from tool arguments before logging","Refuse to interpret tool error as success (must treat as failure)","high","docs.composio.dev/content/the-guide-to-mcp-i-never-had; docs.composio.dev/docs/how-composio-works; composio.dev/content/per-user-oauth-for-ai-agents"
"CO-0451","agent","Agent LLM hallucinates a non-existent tool slug (e.g. SLACK_PING_PONG)","agent invoked tool that returned PII (need redaction)","Redact PII from tool output before adding to context","Block cross-tenant userID at the gate (security)","high","docs.composio.dev/content/the-guide-to-mcp-i-never-had; docs.composio.dev/docs/how-composio-works; composio.dev/content/per-user-oauth-for-ai-agents"
"CO-0452","agent","Agent LLM hallucinates a non-existent tool slug (e.g. SLACK_PING_PONG)","agent parallel tool calls exceeded limit (serialize)","Serialize parallel tool calls if upstream rate limits are tight","Do not retry non-idempotent tools after timeout (duplicate side effects)","high","docs.composio.dev/content/the-guide-to-mcp-i-never-had; docs.composio.dev/docs/how-composio-works; composio.dev/content/per-user-oauth-for-ai-agents"
"CO-0453","agent","Agent LLM hallucinates a non-existent tool slug (e.g. SLACK_PING_PONG)","agent used wrong userID (cross-tenant - blocked by scoping)","Block any cross-tenant userID (defense in depth)","Page on-call; do not allow agent to make > N tool calls in one turn (runaway)","high","docs.composio.dev/content/the-guide-to-mcp-i-never-had; docs.composio.dev/docs/how-composio-works; composio.dev/content/per-user-oauth-for-ai-agents"
"CO-0454","agent","Agent LLM hallucinates a non-existent tool slug (e.g. SLACK_PING_PONG)","agent used session from previous user (token swapped, no leak)","Always create a new session per user (no cross-user session reuse)","Refuse to interpret tool error as success (must treat as failure)","high","docs.composio.dev/content/the-guide-to-mcp-i-never-had; docs.composio.dev/docs/how-composio-works; composio.dev/content/per-user-oauth-for-ai-agents"
"CO-0455","agent","Agent LLM hallucinates a non-existent tool slug (e.g. SLACK_PING_PONG)","agent retried same non-idempotent tool call after timeout (duplicate side effect)","Use idempotency keys for non-idempotent operations (per changelog)","Block cross-tenant userID at the gate (security)","high","docs.composio.dev/content/the-guide-to-mcp-i-never-had; docs.composio.dev/docs/how-composio-works; composio.dev/content/per-user-oauth-for-ai-agents"
"CO-0456","agent","Agent LLM hallucinates a non-existent tool slug (e.g. SLACK_PING_PONG)","agent dropped tool result due to length (truncate with care)","Always treat tool error.data as a structured error, not success","Do not retry non-idempotent tools after timeout (duplicate side effects)","high","docs.composio.dev/content/the-guide-to-mcp-i-never-had; docs.composio.dev/docs/how-composio-works; composio.dev/content/per-user-oauth-for-ai-agents"
"CO-0457","agent","Agent LLM hallucinates a non-existent tool slug (e.g. SLACK_PING_PONG)","agent interpreted tool error as success (need clear error contract)","Force agent to use minimum-privilege tools (filter session.toolkits)","Page on-call; do not allow agent to make > N tool calls in one turn (runaway)","high","docs.composio.dev/content/the-guide-to-mcp-i-never-had; docs.composio.dev/docs/how-composio-works; composio.dev/content/per-user-oauth-for-ai-agents"
"CO-0458","agent","Agent LLM hallucinates a non-existent tool slug (e.g. SLACK_PING_PONG)","agent picked tool with too-broad scope (privilege creep)","Surface rate limit headers to agent (it should back off)","Refuse to interpret tool error as success (must treat as failure)","high","docs.composio.dev/content/the-guide-to-mcp-i-never-had; docs.composio.dev/docs/how-composio-works; composio.dev/content/per-user-oauth-for-ai-agents"
"CO-0459","agent","Agent LLM hallucinates a non-existent tool slug (e.g. SLACK_PING_PONG)","agent's tool list is filtered correctly (per session scope)","Provide tool list (filtered, <= 20) and let agent pick","Block cross-tenant userID at the gate (security)","high","docs.composio.dev/content/the-guide-to-mcp-i-never-had; docs.composio.dev/docs/how-composio-works; composio.dev/content/per-user-oauth-for-ai-agents"
"CO-0460","agent","Agent LLM hallucinates a non-existent tool slug (e.g. SLACK_PING_PONG)","agent's tool list is too broad (> 20, accuracy drops)","Provide examples of tool calls in agent prompt","Do not retry non-idempotent tools after timeout (duplicate side effects)","high","docs.composio.dev/content/the-guide-to-mcp-i-never-had; docs.composio.dev/docs/how-composio-works; composio.dev/content/per-user-oauth-for-ai-agents"
"CO-0461","agent","Agent LLM hallucinates a non-existent tool slug (e.g. SLACK_PING_PONG)","agent's tool call budget is exhausted (back off, summarize)","Validate JSON before passing to tools.execute()","Page on-call; do not allow agent to make > N tool calls in one turn (runaway)","high","docs.composio.dev/content/the-guide-to-mcp-i-never-had; docs.composio.dev/docs/how-composio-works; composio.dev/content/per-user-oauth-for-ai-agents"
"CO-0462","agent","Agent LLM hallucinates a non-existent tool slug (e.g. SLACK_PING_PONG)","agent ignores a 429 from upstream (must respect Retry-After)","Use session.tools() to get the schema, then validate against it","Refuse to interpret tool error as success (must treat as failure)","high","docs.composio.dev/content/the-guide-to-mcp-i-never-had; docs.composio.dev/docs/how-composio-works; composio.dev/content/per-user-oauth-for-ai-agents"
"CO-0463","agent","Agent LLM hallucinates a non-existent tool slug (e.g. SLACK_PING_PONG)","agent ignores a 401 from upstream (must trigger re-auth flow)","Truncate conversation if context window is at risk (use summary)","Block cross-tenant userID at the gate (security)","high","docs.composio.dev/content/the-guide-to-mcp-i-never-had; docs.composio.dev/docs/how-composio-works; composio.dev/content/per-user-oauth-for-ai-agents"
"CO-0464","agent","Agent LLM produces invalid JSON for tool arguments","agent LLM hallucinated a tool slug (e.g. SLACK_PING_PONG) - 404","Provide examples of tool calls in agent prompt","Block cross-tenant userID at the gate (security)","high","docs.composio.dev/content/the-guide-to-mcp-i-never-had; docs.composio.dev/docs/how-composio-works; composio.dev/content/per-user-oauth-for-ai-agents"
"CO-0465","agent","Agent LLM produces invalid JSON for tool arguments","agent LLM produced invalid JSON for arguments - parse fails","Validate JSON before passing to tools.execute()","Do not retry non-idempotent tools after timeout (duplicate side effects)","high","docs.composio.dev/content/the-guide-to-mcp-i-never-had; docs.composio.dev/docs/how-composio-works; composio.dev/content/per-user-oauth-for-ai-agents"
"CO-0466","agent","Agent LLM produces invalid JSON for tool arguments","agent LLM produced JSON but wrong shape (schema mismatch) - 422","Use session.tools() to get the schema, then validate against it","Page on-call; do not allow agent to make > N tool calls in one turn (runaway)","high","docs.composio.dev/content/the-guide-to-mcp-i-never-had; docs.composio.dev/docs/how-composio-works; composio.dev/content/per-user-oauth-for-ai-agents"
"CO-0467","agent","Agent LLM produces invalid JSON for tool arguments","agent LLM omitted a required field (422)","Truncate conversation if context window is at risk (use summary)","Refuse to interpret tool error as success (must treat as failure)","high","docs.composio.dev/content/the-guide-to-mcp-i-never-had; docs.composio.dev/docs/how-composio-works; composio.dev/content/per-user-oauth-for-ai-agents"
