"id","category","trigger","condition","if_action","else_action","severity","source_doc"
"GH-0365","packages","Agent publishes an npm package to npm.pkg.github.com","package visibility: private (org members only)","Set retention policy (keep N versions; delete older)","Page on-call if CVE in published image; require rebuild","medium","docs.github.com/en/packages"
"GH-0366","packages","Agent publishes an npm package to npm.pkg.github.com","package published to ghcr.io (container registry)","Scan image for CVEs; rebuild if new base image available","Block publish on name conflict; require version bump","medium","docs.github.com/en/packages"
"GH-0367","packages","Agent publishes an npm package to npm.pkg.github.com","package published to npm.pkg.github.com (npm registry)","Link package digest for immutability; rebuild on every change","Page on-call if CVE in published image; require rebuild","medium","docs.github.com/en/packages"
"GH-0368","packages","Agent publishes an npm package to npm.pkg.github.com","package published to maven.pkg.github.com (Maven)","Use digest instead of tag for production (immutable, no surprises)","Block publish on name conflict; require version bump","medium","docs.github.com/en/packages"
"GH-0369","packages","Agent publishes an npm package to npm.pkg.github.com","package published to nuget.pkg.github.com (NuGet)","Publish package version; consume from registry URL","Page on-call if CVE in published image; require rebuild","medium","docs.github.com/en/packages"
"GH-0370","packages","Agent publishes an npm package to npm.pkg.github.com","package published to ruby.pkg.github.com (RubyGems)","Bump version and republish (cannot overwrite same name+version)","Block publish on name conflict; require version bump","medium","docs.github.com/en/packages"
"GH-0371","packages","Agent publishes an npm package to npm.pkg.github.com","package digest linked (immutable, content-addressed)","Publish as public / private (per org policy)","Page on-call if CVE in published image; require rebuild","medium","docs.github.com/en/packages"
"GH-0372","packages","Agent publishes an npm package to npm.pkg.github.com","package retention policy: keep N versions, delete older","Auth with GITHUB_TOKEN (auto for Actions; PAT for local)","Block publish on name conflict; require version bump","medium","docs.github.com/en/packages"
"GH-0373","security","Audit log streaming endpoint returns 2xx (events delivered)","audit log streaming endpoint returns 2xx (delivered)","Treat audit log event as delivered; do not retry","Page on-call; require manual investigation of audit log delivery failure","critical","docs.github.com/en/organizations/keeping-your-organization-secure; docs.github.com/en/enterprise-cloud@latest/admin/monitoring-activity-in-your-enterprise/reviewing-audit-logs"
"GH-0374","security","Audit log streaming endpoint returns 2xx (events delivered)","audit log streaming endpoint returns 5xx (events buffered, may be lost)","Buffer events; retry; if endpoint 5xx persists > N min, surface to operator","Page on-call on suspicious activity (login from new region, mass deploys)","critical","docs.github.com/en/organizations/keeping-your-organization-secure; docs.github.com/en/enterprise-cloud@latest/admin/monitoring-activity-in-your-enterprise/reviewing-audit-logs"
"GH-0375","security","Audit log streaming endpoint returns 2xx (events delivered)","audit log streaming endpoint returns 4xx (auth/format issue)","Validate endpoint auth + payload format (per audit log schema)","Revoke compromised token; require user re-auth","critical","docs.github.com/en/organizations/keeping-your-organization-secure; docs.github.com/en/enterprise-cloud@latest/admin/monitoring-activity-in-your-enterprise/reviewing-audit-logs"
"GH-0376","security","Audit log streaming endpoint returns 2xx (events delivered)","SSO enforced at org level (user must SSO to access repo)","Require SSO for new users (Settings -> Authentication security)","Page on-call; require manual investigation of audit log delivery failure","critical","docs.github.com/en/organizations/keeping-your-organization-secure; docs.github.com/en/enterprise-cloud@latest/admin/monitoring-activity-in-your-enterprise/reviewing-audit-logs"
"GH-0377","security","Audit log streaming endpoint returns 2xx (events delivered)","SSO enforcement + user without SSO (access denied)","Block user without SSO (org enforcement on)","Page on-call on suspicious activity (login from new region, mass deploys)","critical","docs.github.com/en/organizations/keeping-your-organization-secure; docs.github.com/en/enterprise-cloud@latest/admin/monitoring-activity-in-your-enterprise/reviewing-audit-logs"
"GH-0378","security","Audit log streaming endpoint returns 2xx (events delivered)","IP allow list enforced at org level","Add CI runner IP to org IP allow list (or use NAT gateway)","Revoke compromised token; require user re-auth","critical","docs.github.com/en/organizations/keeping-your-organization-secure; docs.github.com/en/enterprise-cloud@latest/admin/monitoring-activity-in-your-enterprise/reviewing-audit-logs"
"GH-0379","security","Audit log streaming endpoint returns 2xx (events delivered)","request from non-allowlisted IP (access denied)","Require 2FA for org members (Settings -> Authentication security)","Page on-call; require manual investigation of audit log delivery failure","critical","docs.github.com/en/organizations/keeping-your-organization-secure; docs.github.com/en/enterprise-cloud@latest/admin/monitoring-activity-in-your-enterprise/reviewing-audit-logs"
"GH-0380","security","Audit log streaming endpoint returns 2xx (events delivered)","request from allowlisted IP (access allowed)","Add 'workflow' scope to PAT (or use fine-grained PAT)","Page on-call on suspicious activity (login from new region, mass deploys)","critical","docs.github.com/en/organizations/keeping-your-organization-secure; docs.github.com/en/enterprise-cloud@latest/admin/monitoring-activity-in-your-enterprise/reviewing-audit-logs"
"GH-0381","security","Audit log streaming endpoint returns 2xx (events delivered)","2FA required at org level (user without 2FA cannot push)","Add 'repo' scope to PAT (for private repos)","Revoke compromised token; require user re-auth","critical","docs.github.com/en/organizations/keeping-your-organization-secure; docs.github.com/en/enterprise-cloud@latest/admin/monitoring-activity-in-your-enterprise/reviewing-audit-logs"
"GH-0382","security","Audit log streaming endpoint returns 2xx (events delivered)","PAT (classic) missing 'workflow' scope (cannot edit .github/workflows)","Rotate PAT before expiry; update secret store","Page on-call; require manual investigation of audit log delivery failure","critical","docs.github.com/en/organizations/keeping-your-organization-secure; docs.github.com/en/enterprise-cloud@latest/admin/monitoring-activity-in-your-enterprise/reviewing-audit-logs"
"GH-0383","security","Audit log streaming endpoint returns 2xx (events delivered)","PAT (classic) missing 'repo' scope (cannot access private repos)","Re-create GitHub App installation; re-issue installation token","Page on-call on suspicious activity (login from new region, mass deploys)","critical","docs.github.com/en/organizations/keeping-your-organization-secure; docs.github.com/en/enterprise-cloud@latest/admin/monitoring-activity-in-your-enterprise/reviewing-audit-logs"
"GH-0384","security","Audit log streaming endpoint returns 2xx (events delivered)","fine-grained PAT has expired (request returns 401)","Demote other owners before removing last owner (safety)","Revoke compromised token; require user re-auth","critical","docs.github.com/en/organizations/keeping-your-organization-secure; docs.github.com/en/enterprise-cloud@latest/admin/monitoring-activity-in-your-enterprise/reviewing-audit-logs"
"GH-0385","security","Audit log streaming endpoint returns 2xx (events delivered)","fine-grained PAT lacks required permission (request returns 404)","Add new owner (multiple owners, no single point of failure)","Page on-call; require manual investigation of audit log delivery failure","critical","docs.github.com/en/organizations/keeping-your-organization-secure; docs.github.com/en/enterprise-cloud@latest/admin/monitoring-activity-in-your-enterprise/reviewing-audit-logs"
"GH-0386","security","Audit log streaming endpoint returns 2xx (events delivered)","GitHub App installation revoked (token 401)","Send audit log to SIEM (Splunk, Datadog, etc.) for compliance","Page on-call on suspicious activity (login from new region, mass deploys)","critical","docs.github.com/en/organizations/keeping-your-organization-secure; docs.github.com/en/enterprise-cloud@latest/admin/monitoring-activity-in-your-enterprise/reviewing-audit-logs"
"GH-0387","security","Audit log streaming endpoint returns 2xx (events delivered)","GitHub App installation transferred (new installation token needed)","Treat audit log event as delivered; do not retry","Revoke compromised token; require user re-auth","critical","docs.github.com/en/organizations/keeping-your-organization-secure; docs.github.com/en/enterprise-cloud@latest/admin/monitoring-activity-in-your-enterprise/reviewing-audit-logs"
"GH-0388","security","Audit log streaming endpoint returns 2xx (events delivered)","org owner added (audit log entry, role = 'owner')","Buffer events; retry; if endpoint 5xx persists > N min, surface to operator","Page on-call; require manual investigation of audit log delivery failure","critical","docs.github.com/en/organizations/keeping-your-organization-secure; docs.github.com/en/enterprise-cloud@latest/admin/monitoring-activity-in-your-enterprise/reviewing-audit-logs"
"GH-0389","security","Audit log streaming endpoint returns 2xx (events delivered)","org owner removed (audit log entry, demote others first)","Validate endpoint auth + payload format (per audit log schema)","Page on-call on suspicious activity (login from new region, mass deploys)","critical","docs.github.com/en/organizations/keeping-your-organization-secure; docs.github.com/en/enterprise-cloud@latest/admin/monitoring-activity-in-your-enterprise/reviewing-audit-logs"
"GH-0390","security","Audit log streaming endpoint returns 2xx (events delivered)","repo visibility changed (audit log entry)","Require SSO for new users (Settings -> Authentication security)","Revoke compromised token; require user re-auth","critical","docs.github.com/en/organizations/keeping-your-organization-secure; docs.github.com/en/enterprise-cloud@latest/admin/monitoring-activity-in-your-enterprise/reviewing-audit-logs"
"GH-0391","security","Audit log streaming endpoint returns 2xx (events delivered)","external collaborator added (audit log entry)","Block user without SSO (org enforcement on)","Page on-call; require manual investigation of audit log delivery failure","critical","docs.github.com/en/organizations/keeping-your-organization-secure; docs.github.com/en/enterprise-cloud@latest/admin/monitoring-activity-in-your-enterprise/reviewing-audit-logs"
"GH-0392","security","Audit log streaming endpoint returns 2xx (events delivered)","sensitive event (member removal, repo transfer) - high-priority audit log","Add CI runner IP to org IP allow list (or use NAT gateway)","Page on-call on suspicious activity (login from new region, mass deploys)","critical","docs.github.com/en/organizations/keeping-your-organization-secure; docs.github.com/en/enterprise-cloud@latest/admin/monitoring-activity-in-your-enterprise/reviewing-audit-logs"
"GH-0393","security","Audit log streaming endpoint returns 5xx (events queued / lost)","audit log streaming endpoint returns 2xx (delivered)","Buffer events; retry; if endpoint 5xx persists > N min, surface to operator","Page on-call; require manual investigation of audit log delivery failure","critical","docs.github.com/en/organizations/keeping-your-organization-secure; docs.github.com/en/enterprise-cloud@latest/admin/monitoring-activity-in-your-enterprise/reviewing-audit-logs"
"GH-0394","security","Audit log streaming endpoint returns 5xx (events queued / lost)","audit log streaming endpoint returns 5xx (events buffered, may be lost)","Validate endpoint auth + payload format (per audit log schema)","Page on-call on suspicious activity (login from new region, mass deploys)","critical","docs.github.com/en/organizations/keeping-your-organization-secure; docs.github.com/en/enterprise-cloud@latest/admin/monitoring-activity-in-your-enterprise/reviewing-audit-logs"
"GH-0395","security","Audit log streaming endpoint returns 5xx (events queued / lost)","audit log streaming endpoint returns 4xx (auth/format issue)","Require SSO for new users (Settings -> Authentication security)","Revoke compromised token; require user re-auth","critical","docs.github.com/en/organizations/keeping-your-organization-secure; docs.github.com/en/enterprise-cloud@latest/admin/monitoring-activity-in-your-enterprise/reviewing-audit-logs"
"GH-0396","security","Audit log streaming endpoint returns 5xx (events queued / lost)","SSO enforced at org level (user must SSO to access repo)","Block user without SSO (org enforcement on)","Page on-call; require manual investigation of audit log delivery failure","critical","docs.github.com/en/organizations/keeping-your-organization-secure; docs.github.com/en/enterprise-cloud@latest/admin/monitoring-activity-in-your-enterprise/reviewing-audit-logs"
"GH-0397","security","Audit log streaming endpoint returns 5xx (events queued / lost)","SSO enforcement + user without SSO (access denied)","Add CI runner IP to org IP allow list (or use NAT gateway)","Page on-call on suspicious activity (login from new region, mass deploys)","critical","docs.github.com/en/organizations/keeping-your-organization-secure; docs.github.com/en/enterprise-cloud@latest/admin/monitoring-activity-in-your-enterprise/reviewing-audit-logs"
"GH-0398","security","Audit log streaming endpoint returns 5xx (events queued / lost)","IP allow list enforced at org level","Require 2FA for org members (Settings -> Authentication security)","Revoke compromised token; require user re-auth","critical","docs.github.com/en/organizations/keeping-your-organization-secure; docs.github.com/en/enterprise-cloud@latest/admin/monitoring-activity-in-your-enterprise/reviewing-audit-logs"
"GH-0399","dispatch","Agent sends repository_dispatch event with event_type","repository_dispatch event_type is in workflow's on: list (event fires)","Fire workflow on event_type match","Block dispatch; require operator to fix event_type / inputs","medium","docs.github.com/en/rest/repos/repos#create-a-repository-dispatch-event; docs.github.com/en/actions/using-workflows/events-that-trigger-workflows"
"GH-0400","dispatch","Agent sends repository_dispatch event with event_type","repository_dispatch event_type is NOT in workflow's on: list (no fire)","Do not fire (event_type not in on: list)","Page on-call; do not fire workflow on malformed payload","medium","docs.github.com/en/rest/repos/repos#create-a-repository-dispatch-event; docs.github.com/en/actions/using-workflows/events-that-trigger-workflows"
"GH-0401","dispatch","Agent sends repository_dispatch event with event_type","repository_dispatch client_payload is valid JSON","Pass client_payload as JSON; workflow uses github.event.client_payload","Block dispatch; require operator to fix event_type / inputs","medium","docs.github.com/en/rest/repos/repos#create-a-repository-dispatch-event; docs.github.com/en/actions/using-workflows/events-that-trigger-workflows"
"GH-0402","dispatch","Agent sends repository_dispatch event with event_type","repository_dispatch client_payload is malformed (workflow still fires, payload is empty)","Treat malformed client_payload as empty; workflow still fires","Page on-call; do not fire workflow on malformed payload","medium","docs.github.com/en/rest/repos/repos#create-a-repository-dispatch-event; docs.github.com/en/actions/using-workflows/events-that-trigger-workflows"
"GH-0403","dispatch","Agent sends repository_dispatch event with event_type","workflow_dispatch inputs match workflow's inputs: schema","Validate inputs against workflow's inputs: schema","Block dispatch; require operator to fix event_type / inputs","medium","docs.github.com/en/rest/repos/repos#create-a-repository-dispatch-event; docs.github.com/en/actions/using-workflows/events-that-trigger-workflows"
"GH-0404","dispatch","Agent sends repository_dispatch event with event_type","workflow_dispatch inputs fail type validation (workflow fails)","Surface validation error to caller; do not fire workflow","Page on-call; do not fire workflow on malformed payload","medium","docs.github.com/en/rest/repos/repos#create-a-repository-dispatch-event; docs.github.com/en/actions/using-workflows/events-that-trigger-workflows"
"GH-0405","dispatch","Agent sends repository_dispatch event with event_type","workflow_dispatch inputs have required field missing (workflow fails)","Check caller has write access; if not, surface 403","Block dispatch; require operator to fix event_type / inputs","medium","docs.github.com/en/rest/repos/repos#create-a-repository-dispatch-event; docs.github.com/en/actions/using-workflows/events-that-trigger-workflows"
"GH-0406","dispatch","Agent sends repository_dispatch event with event_type","caller has repo write access (dispatch allowed)","Fire workflow on event_type match","Page on-call; do not fire workflow on malformed payload","medium","docs.github.com/en/rest/repos/repos#create-a-repository-dispatch-event; docs.github.com/en/actions/using-workflows/events-that-trigger-workflows"
"GH-0407","dispatch","Agent sends repository_dispatch event with event_type","caller lacks repo write access (dispatch 403/404)","Do not fire (event_type not in on: list)","Block dispatch; require operator to fix event_type / inputs","medium","docs.github.com/en/rest/repos/repos#create-a-repository-dispatch-event; docs.github.com/en/actions/using-workflows/events-that-trigger-workflows"
"GH-0408","dispatch","Agent sends workflow_dispatch event with inputs","repository_dispatch event_type is in workflow's on: list (event fires)","Do not fire (event_type not in on: list)","Block dispatch; require operator to fix event_type / inputs","medium","docs.github.com/en/rest/repos/repos#create-a-repository-dispatch-event; docs.github.com/en/actions/using-workflows/events-that-trigger-workflows"
"GH-0409","dispatch","Agent sends workflow_dispatch event with inputs","repository_dispatch event_type is NOT in workflow's on: list (no fire)","Pass client_payload as JSON; workflow uses github.event.client_payload","Page on-call; do not fire workflow on malformed payload","medium","docs.github.com/en/rest/repos/repos#create-a-repository-dispatch-event; docs.github.com/en/actions/using-workflows/events-that-trigger-workflows"
"GH-0410","dispatch","Agent sends workflow_dispatch event with inputs","repository_dispatch client_payload is valid JSON","Treat malformed client_payload as empty; workflow still fires","Block dispatch; require operator to fix event_type / inputs","medium","docs.github.com/en/rest/repos/repos#create-a-repository-dispatch-event; docs.github.com/en/actions/using-workflows/events-that-trigger-workflows"
"GH-0411","dispatch","Agent sends workflow_dispatch event with inputs","repository_dispatch client_payload is malformed (workflow still fires, payload is empty)","Validate inputs against workflow's inputs: schema","Page on-call; do not fire workflow on malformed payload","medium","docs.github.com/en/rest/repos/repos#create-a-repository-dispatch-event; docs.github.com/en/actions/using-workflows/events-that-trigger-workflows"
"GH-0412","dispatch","Agent sends workflow_dispatch event with inputs","workflow_dispatch inputs match workflow's inputs: schema","Surface validation error to caller; do not fire workflow","Block dispatch; require operator to fix event_type / inputs","medium","docs.github.com/en/rest/repos/repos#create-a-repository-dispatch-event; docs.github.com/en/actions/using-workflows/events-that-trigger-workflows"
"GH-0413","dispatch","Agent sends workflow_dispatch event with inputs","workflow_dispatch inputs fail type validation (workflow fails)","Check caller has write access; if not, surface 403","Page on-call; do not fire workflow on malformed payload","medium","docs.github.com/en/rest/repos/repos#create-a-repository-dispatch-event; docs.github.com/en/actions/using-workflows/events-that-trigger-workflows"
"GH-0414","dispatch","Agent sends workflow_dispatch event with inputs","workflow_dispatch inputs have required field missing (workflow fails)","Fire workflow on event_type match","Block dispatch; require operator to fix event_type / inputs","medium","docs.github.com/en/rest/repos/repos#create-a-repository-dispatch-event; docs.github.com/en/actions/using-workflows/events-that-trigger-workflows"
"GH-0415","dispatch","Agent sends workflow_dispatch event with inputs","caller has repo write access (dispatch allowed)","Do not fire (event_type not in on: list)","Page on-call; do not fire workflow on malformed payload","medium","docs.github.com/en/rest/repos/repos#create-a-repository-dispatch-event; docs.github.com/en/actions/using-workflows/events-that-trigger-workflows"
"GH-0416","dispatch","Agent sends workflow_dispatch event with inputs","caller lacks repo write access (dispatch 403/404)","Pass client_payload as JSON; workflow uses github.event.client_payload","Block dispatch; require operator to fix event_type / inputs","medium","docs.github.com/en/rest/repos/repos#create-a-repository-dispatch-event; docs.github.com/en/actions/using-workflows/events-that-trigger-workflows"
"GH-0417","dispatch","Workflow_dispatch inputs fail validation (wrong type)","repository_dispatch event_type is in workflow's on: list (event fires)","Pass client_payload as JSON; workflow uses github.event.client_payload","Block dispatch; require operator to fix event_type / inputs","medium","docs.github.com/en/rest/repos/repos#create-a-repository-dispatch-event; docs.github.com/en/actions/using-workflows/events-that-trigger-workflows"
"GH-0418","dispatch","Workflow_dispatch inputs fail validation (wrong type)","repository_dispatch event_type is NOT in workflow's on: list (no fire)","Treat malformed client_payload as empty; workflow still fires","Page on-call; do not fire workflow on malformed payload","medium","docs.github.com/en/rest/repos/repos#create-a-repository-dispatch-event; docs.github.com/en/actions/using-workflows/events-that-trigger-workflows"
"GH-0419","dispatch","Workflow_dispatch inputs fail validation (wrong type)","repository_dispatch client_payload is valid JSON","Validate inputs against workflow's inputs: schema","Block dispatch; require operator to fix event_type / inputs","medium","docs.github.com/en/rest/repos/repos#create-a-repository-dispatch-event; docs.github.com/en/actions/using-workflows/events-that-trigger-workflows"
"GH-0420","dispatch","Workflow_dispatch inputs fail validation (wrong type)","repository_dispatch client_payload is malformed (workflow still fires, payload is empty)","Surface validation error to caller; do not fire workflow","Page on-call; do not fire workflow on malformed payload","medium","docs.github.com/en/rest/repos/repos#create-a-repository-dispatch-event; docs.github.com/en/actions/using-workflows/events-that-trigger-workflows"
"GH-0421","dispatch","Workflow_dispatch inputs fail validation (wrong type)","workflow_dispatch inputs match workflow's inputs: schema","Check caller has write access; if not, surface 403","Block dispatch; require operator to fix event_type / inputs","medium","docs.github.com/en/rest/repos/repos#create-a-repository-dispatch-event; docs.github.com/en/actions/using-workflows/events-that-trigger-workflows"
"GH-0422","dispatch","Workflow_dispatch inputs fail validation (wrong type)","workflow_dispatch inputs fail type validation (workflow fails)","Fire workflow on event_type match","Page on-call; do not fire workflow on malformed payload","medium","docs.github.com/en/rest/repos/repos#create-a-repository-dispatch-event; docs.github.com/en/actions/using-workflows/events-that-trigger-workflows"
"GH-0423","dispatch","Workflow_dispatch inputs fail validation (wrong type)","workflow_dispatch inputs have required field missing (workflow fails)","Do not fire (event_type not in on: list)","Block dispatch; require operator to fix event_type / inputs","medium","docs.github.com/en/rest/repos/repos#create-a-repository-dispatch-event; docs.github.com/en/actions/using-workflows/events-that-trigger-workflows"
"GH-0424","environments","A workflow deploys to environment 'production'","environment 'production' exists in repo settings","Deploy to environment; trigger downstream consumers","Block deploy; require operator approval (don't bypass required reviewers)","high","docs.github.com/en/actions/deployment/targeting-different-environments/using-environments-for-deployment"
"GH-0425","environments","A workflow deploys to environment 'production'","environment has required reviewers configured","Wait for required reviewer approval (do not deploy yet)","Page on-call; do not auto-deploy if environment protected + no approval","high","docs.github.com/en/actions/deployment/targeting-different-environments/using-environments-for-deployment"
"GH-0426","environments","A workflow deploys to environment 'production'","environment has wait timer configured (e.g. 5 min delay)","Wait for wait timer (e.g. 5 min delay before deploy)","Block deploy; require operator approval (don't bypass required reviewers)","high","docs.github.com/en/actions/deployment/targeting-different-environments/using-environments-for-deployment"
"GH-0427","environments","A workflow deploys to environment 'production'","environment has deployment branches policy (only main can deploy)","Block deploy (branch not in deployment_branches policy)","Page on-call; do not auto-deploy if environment protected + no approval","high","docs.github.com/en/actions/deployment/targeting-different-environments/using-environments-for-deployment"
"GH-0428","environments","A workflow deploys to environment 'production'","environment has deployment branches policy: branches [] (matches none - deploy blocked)","Surface 'branch not allowed' to operator; update policy or branch","Block deploy; require operator approval (don't bypass required reviewers)","high","docs.github.com/en/actions/deployment/targeting-different-environments/using-environments-for-deployment"
"GH-0429","environments","A workflow deploys to environment 'production'","environment URL is set (links to deployment for context)","Show environment URL link in workflow run summary","Page on-call; do not auto-deploy if environment protected + no approval","high","docs.github.com/en/actions/deployment/targeting-different-environments/using-environments-for-deployment"
"GH-0430","environments","A workflow deploys to environment 'production'","deployment is in 'in_progress' state (job running, environment locked for that job)","Lock environment for this job (subsequent jobs wait)","Block deploy; require operator approval (don't bypass required reviewers)","high","docs.github.com/en/actions/deployment/targeting-different-environments/using-environments-for-deployment"
"GH-0431","environments","A workflow deploys to environment 'production'","deployment succeeded (job's last step set status: success)","Mark deployment 'success' (last step set status: success)","Page on-call; do not auto-deploy if environment protected + no approval","high","docs.github.com/en/actions/deployment/targeting-different-environments/using-environments-for-deployment"
"GH-0432","environments","A workflow deploys to environment 'production'","deployment failed (job's last step set status: failure)","Mark deployment 'failure' (last step set status: failure)","Block deploy; require operator approval (don't bypass required reviewers)","high","docs.github.com/en/actions/deployment/targeting-different-environments/using-environments-for-deployment"
"GH-0433","environments","A workflow deploys to environment 'production'","deployment cancelled (workflow cancelled)","Mark deployment 'cancelled' (workflow cancelled)","Page on-call; do not auto-deploy if environment protected + no approval","high","docs.github.com/en/actions/deployment/targeting-different-environments/using-environments-for-deployment"
"GH-0434","environments","A workflow deploys to environment 'production'","deployment to same environment is blocked by concurrency rule (job waiting)","Queue deploy (concurrency rule blocks same-env parallel)","Block deploy; require operator approval (don't bypass required reviewers)","high","docs.github.com/en/actions/deployment/targeting-different-environments/using-environments-for-deployment"
"GH-0435","environments","A workflow deploys to environment 'production'","deployment uses environment secrets (different scope from repo secrets)","Use environment secrets (different scope from repo secrets)","Page on-call; do not auto-deploy if environment protected + no approval","high","docs.github.com/en/actions/deployment/targeting-different-environments/using-environments-for-deployment"
"GH-0436","environments","A workflow deploys to environment 'production'","environment is protected (no bypass, even admins need approval)","Add required reviewer; even admins can't bypass if 'no bypass' set","Block deploy; require operator approval (don't bypass required reviewers)","high","docs.github.com/en/actions/deployment/targeting-different-environments/using-environments-for-deployment"
"GH-0437","environments","Environment has required reviewers, none approved","environment 'production' exists in repo settings","Wait for required reviewer approval (do not deploy yet)","Block deploy; require operator approval (don't bypass required reviewers)","high","docs.github.com/en/actions/deployment/targeting-different-environments/using-environments-for-deployment"
"GH-0438","environments","Environment has required reviewers, none approved","environment has required reviewers configured","Wait for wait timer (e.g. 5 min delay before deploy)","Page on-call; do not auto-deploy if environment protected + no approval","high","docs.github.com/en/actions/deployment/targeting-different-environments/using-environments-for-deployment"
"GH-0439","environments","Environment has required reviewers, none approved","environment has wait timer configured (e.g. 5 min delay)","Block deploy (branch not in deployment_branches policy)","Block deploy; require operator approval (don't bypass required reviewers)","high","docs.github.com/en/actions/deployment/targeting-different-environments/using-environments-for-deployment"
"GH-0440","environments","Environment has required reviewers, none approved","environment has deployment branches policy (only main can deploy)","Surface 'branch not allowed' to operator; update policy or branch","Page on-call; do not auto-deploy if environment protected + no approval","high","docs.github.com/en/actions/deployment/targeting-different-environments/using-environments-for-deployment"
"GH-0441","environments","Environment has required reviewers, none approved","environment has deployment branches policy: branches [] (matches none - deploy blocked)","Show environment URL link in workflow run summary","Block deploy; require operator approval (don't bypass required reviewers)","high","docs.github.com/en/actions/deployment/targeting-different-environments/using-environments-for-deployment"
"GH-0442","environments","Environment has required reviewers, none approved","environment URL is set (links to deployment for context)","Lock environment for this job (subsequent jobs wait)","Page on-call; do not auto-deploy if environment protected + no approval","high","docs.github.com/en/actions/deployment/targeting-different-environments/using-environments-for-deployment"
"GH-0443","environments","Environment has required reviewers, none approved","deployment is in 'in_progress' state (job running, environment locked for that job)","Mark deployment 'success' (last step set status: success)","Block deploy; require operator approval (don't bypass required reviewers)","high","docs.github.com/en/actions/deployment/targeting-different-environments/using-environments-for-deployment"
"GH-0444","environments","Environment has required reviewers, none approved","deployment succeeded (job's last step set status: success)","Mark deployment 'failure' (last step set status: failure)","Page on-call; do not auto-deploy if environment protected + no approval","high","docs.github.com/en/actions/deployment/targeting-different-environments/using-environments-for-deployment"
"GH-0445","environments","Environment has required reviewers, none approved","deployment failed (job's last step set status: failure)","Mark deployment 'cancelled' (workflow cancelled)","Block deploy; require operator approval (don't bypass required reviewers)","high","docs.github.com/en/actions/deployment/targeting-different-environments/using-environments-for-deployment"
"GH-0446","environments","Environment has required reviewers, none approved","deployment cancelled (workflow cancelled)","Queue deploy (concurrency rule blocks same-env parallel)","Page on-call; do not auto-deploy if environment protected + no approval","high","docs.github.com/en/actions/deployment/targeting-different-environments/using-environments-for-deployment"
"GH-0447","environments","Environment has required reviewers, none approved","deployment to same environment is blocked by concurrency rule (job waiting)","Use environment secrets (different scope from repo secrets)","Block deploy; require operator approval (don't bypass required reviewers)","high","docs.github.com/en/actions/deployment/targeting-different-environments/using-environments-for-deployment"
"GH-0448","environments","Environment has required reviewers, none approved","deployment uses environment secrets (different scope from repo secrets)","Add required reviewer; even admins can't bypass if 'no bypass' set","Page on-call; do not auto-deploy if environment protected + no approval","high","docs.github.com/en/actions/deployment/targeting-different-environments/using-environments-for-deployment"
"GH-0449","matrix","Matrix expand fails because a label has no runner (no match)","matrix.combinations > 0 (valid expand)","Run all matrix combinations in parallel (within max-parallel cap)","Halt all matrix legs; require operator to fix the failing combination","medium","docs.github.com/actions/using-jobs/using-a-matrix; docs.github.com/actions/using-workflows/reusing-workflows"
"GH-0450","matrix","Matrix expand fails because a label has no runner (no match)","matrix.combinations == 0 (exclude dropped all - warning)","Run sequentially (if concurrency = 1)","Page on-call; do not skip failing legs silently","medium","docs.github.com/actions/using-jobs/using-a-matrix; docs.github.com/actions/using-workflows/reusing-workflows"
"GH-0451","matrix","Matrix expand fails because a label has no runner (no match)","matrix.max-parallel cap is reached (excess queued)","Use previous prebuild on latest failure (prebuild optimization)","Halt all matrix legs; require operator to fix the failing combination","medium","docs.github.com/actions/using-jobs/using-a-matrix; docs.github.com/actions/using-workflows/reusing-workflows"
"GH-0452","matrix","Matrix expand fails because a label has no runner (no match)","matrix has 'include' that adds extra combinations","Always rebuild on failure (prebuild optimization disabled)","Page on-call; do not skip failing legs silently","medium","docs.github.com/actions/using-jobs/using-a-matrix; docs.github.com/actions/using-workflows/reusing-workflows"
"GH-0453","matrix","Matrix expand fails because a label has no runner (no match)","matrix has 'exclude' that drops specific combinations","Validate matrix.expand has at least one combination","Halt all matrix legs; require operator to fix the failing combination","medium","docs.github.com/actions/using-jobs/using-a-matrix; docs.github.com/actions/using-workflows/reusing-workflows"
"GH-0454","matrix","Matrix expand fails because a label has no runner (no match)","self-hosted runner label matches matrix.os value (e.g. linux-large)","Use 'include' / 'exclude' to drop / add combinations","Page on-call; do not skip failing legs silently","medium","docs.github.com/actions/using-jobs/using-a-matrix; docs.github.com/actions/using-workflows/reusing-workflows"
"GH-0455","matrix","Matrix expand fails because a label has no runner (no match)","self-hosted runner label does NOT match (matrix job waits forever or fails)","Switch self-hosted runner label to match matrix value","Halt all matrix legs; require operator to fix the failing combination","medium","docs.github.com/actions/using-jobs/using-a-matrix; docs.github.com/actions/using-workflows/reusing-workflows"
"GH-0456","matrix","Matrix expand fails because a label has no runner (no match)","matrix uses unsupported 'runs-on' (e.g. 'macos-latest' for self-hosted without label)","Stop and surface 'no runner matches' to operator","Page on-call; do not skip failing legs silently","medium","docs.github.com/actions/using-jobs/using-a-matrix; docs.github.com/actions/using-workflows/reusing-workflows"
